2012-05-05 00:00:00,Indiana Pacers,101,Orlando Magic,99
2012-05-05 00:00:00,Memphis Grizzlies,86,Los Angeles Clippers,87
2012-05-05 00:00:00,Oklahoma City Thunder,103,Dallas Mavericks,97
2012-05-05 00:00:00,San Antonio Spurs,102,Utah Jazz,90
2012-05-06 00:00:00,Chicago Bulls,82,Philadelphia 76ers,89
2012-05-06 00:00:00,Miami Heat,87,New York Knicks,89
2012-05-06 00:00:00,Atlanta Hawks,79,Boston Celtics,101
2012-05-06 00:00:00,Los Angeles Lakers,92,Denver Nuggets,88
2012-05-07 00:00:00,San Antonio Spurs,87,Utah Jazz,81
2012-05-07 00:00:00,Memphis Grizzlies,97,Los Angeles Clippers,101
2012-05-08 00:00:00,Orlando Magic,87,Indiana Pacers,105
2012-05-08 00:00:00,Boston Celtics,86,Atlanta Hawks,87
2012-05-08 00:00:00,Philadelphia 76ers,69,Chicago Bulls,77
2012-05-08 00:00:00,Denver Nuggets,102,Los Angeles Lakers,99
2012-05-09 00:00:00,New York Knicks,94,Miami Heat,106
2012-05-09 00:00:00,Los Angeles Clippers,80,Memphis Grizzlies,92
2012-05-10 00:00:00,Chicago Bulls,78,Philadelphia 76ers,79
2012-05-10 00:00:00,Atlanta Hawks,80,Boston Celtics,83
2012-05-10 00:00:00,Los Angeles Lakers,96,Denver Nuggets,113
2012-05-11 00:00:00,Memphis Grizzlies,90,Los Angeles Clippers,88
2012-05-12 00:00:00,Philadelphia 76ers,91,Boston Celtics,92
2012-05-12 00:00:00,Denver Nuggets,87,Los Angeles Lakers,96
2012-05-13 00:00:00,Los Angeles Clippers,82,Memphis Grizzlies,72
2012-05-13 00:00:00,Indiana Pacers,86,Miami Heat,95
2012-05-14 00:00:00,Philadelphia 76ers,82,Boston Celtics,81
2012-05-14 00:00:00,Los Angeles Lakers,90,Oklahoma City Thunder,119
2012-05-15 00:00:00,Indiana Pacers,78,Miami Heat,75
2012-05-15 00:00:00,Los Angeles Clippers,92,San Antonio Spurs,108
2012-05-16 00:00:00,Boston Celtics,107,Philadelphia 76ers,91
2012-05-16 00:00:00,Los Angeles Lakers,75,Oklahoma City Thunder,77
2012-05-17 00:00:00,Miami Heat,75,Indiana Pacers,94
2012-05-17 00:00:00,Los Angeles Clippers,88,San Antonio Spurs,105
